Time: B1 x y phi phi dx dy dphi dphi d2x d2y d2phi d2phi J1 x y dx dy J2 x y dx dy B2 x y phi phi dx dy dphi dphi d2x d2y d2phi d2phi J1 x y dx dy Lam1 x y Lam2 x y K1 Lin Ang K2 Lin Ang Pot1 - Pot2 - Total Total
RK45  - - - (rad) (deg) dt dt dt(r) dt(d) dt2 dt2 dt2(r) dt2(d) - - - dt dt - - - dt dt  - - - (rad) (deg) dt dt dt(r) dt(d) dt2 dt2 dt2(r) dt2(d) - - - dt dt - - - - - - - Kin Kin - Kin Kin - - - - Kinet Poten
4 SimBody1 - - - - - - - - - - - - Joint001 - - - - Joint004 - - - - SimBody2 - - - - - - - - - - - - Joint004 - - - - SimBody1 - - SimBody2 - - SimBody1 - - SimBody2 - - SimBody1 - SimBody2 -  - - 
4.5 -  -96.14104186 -245.37645041 -2.0722551000068488 -118.73147130485276 -140.22493059   76.8710447  -0.7995653386572059 -45.811719350006264  2902.23988938 -1445.18935191 16.19816382113383 928.0864228124708 - -1.11347731e-09 -7.00000005e+01 -6.95706603e-10  5.36431344e-09 - -192.28208661 -420.7529021  -280.44986258  153.7420917  - -227.72245726 -485.33856851 1.06892538148357 61.244912973420035 -292.3764056   160.28659507 -0.18466238133248264 -10.580375085186656  4505.83505556 -2174.90228693 -20.126033269894336 -1153.136764704825 - -192.28208662 -420.7529018  -280.44986259  153.74209183 - -0.7931889136625105 -1.74419523001733 - -0.4562826529711041 -0.773166926275137 - 1.484272629356345 0.4517857893536872 - 5.629097366177094 0.0017519373360033964 - 21.860700677083173 - 43.89679276563004 7.566907722223129 65.75749344271321 
4.51 -  -97.39757504 -244.68174394 -2.0794340651186767 -119.14279570703218 -111.03227727   61.90844185 -0.6356261110316381 -36.41869351042672  2931.92778652 -1542.24379423 16.559126941250813 948.7680861550479 - -1.11721477e-09 -7.00000005e+01 -8.06778644e-10  5.19305843e-09 - -194.79515297 -419.36348914 -222.06455564  123.81688554 - -230.42140153 -483.84680939 1.0660450957754604 61.079884758553504 -247.45084541  137.8425013  -0.39368769397764186 -22.556643311156794  4482.85848556 -2308.45861425 -21.50197628846259 -1231.9724925192768 - -194.79515298 -419.36348883 -222.06455564  123.81688566 - -0.7943085119555675 -1.719404113939739 - -0.4539559343523614 -0.7596423665436013 - 0.9380137822940527 0.2855144591849482 - 4.062364309809621 0.00796279222911532 - 22.651827532847392 - 45.37871828960249 5.293855343517738 68.03054582244988 
4.5200000000000005 -  -98.36112595 -244.14100089 -2.0849586387256918 -119.45933045832349 -81.67059967  46.13050414 -0.46899121672335536 -26.871217346953575  2936.33735235 -1608.02646832 16.73760081848107 958.9938860736776 - -1.12679288e-09 -7.00000005e+01 -7.22749860e-10  5.31886002e-09 - -196.72225481 -418.28200302 -163.34120014   92.26100964 - -232.67186799 -482.58560703 1.0610234067615527 60.79216317202938 -202.6425758   114.23286138 -0.6111846462344017 -35.018300732427505  4482.80441662 -2407.50327427 -21.823025173107318 -1250.3672386268022 - -196.72225482 -418.28200271 -163.34120014   92.26100977 - -0.7948149207315484 -1.7017379966761317 - -0.4539504590697118 -0.7496126251794376 - 0.5106639255643282 0.15543687873488396 - 2.7398801740016525 0.019191396399050258 - 23.26762192516287 - 46.63160686709591 3.425172374699915 69.89922879225878 
4.53 -  -99.03124064 -243.76079151 -2.088810954937964 -119.68005191863651 -52.38456054  29.85545813 -0.3014751500087147 -17.273253723572736  2917.0213737  -1641.57145769 16.735770351902442 958.8890080641825 - -1.13465148e-09 -7.00000005e+01 -7.45252748e-10  5.23932542e-09 - -198.06248418 -417.52158425 -104.7691216    59.71091713 - -234.47385021 -481.56485557 1.0538280488600629 60.37989953218791 -157.71336915   89.81200871 -0.826694923661791 -47.366130070710405  4507.08887064 -2470.79574808 -21.1082021695062 -1209.410897421593 - -198.0624842  -417.52158394 -104.76912161   59.71091726 - -0.7950317883399682 -1.6914346275026684 - -0.4564096203501478 -0.7432033231286185 - 0.21101280016020207 0.06422848646006529 - 1.6678168658753796 0.035111731458142455 - 23.700601695568025 - 47.645629588423844 1.9781698839537893 71.34623128399187 
4.54 -  -99.40984164 -243.54446887 -2.090991174431786 -119.80496929404468 -23.40557446  13.40719456 -0.13486787957208707 -7.727360291359241  2875.0717577  -1642.70781417 16.5563534486509 948.6091767345621 - -1.14260956e-09 -7.00000005e+01 -7.72395481e-10  5.24917887e-09 - -198.81968618 -417.08893896 -46.81114916  26.8143895  - -235.82492733 -480.79090364 1.0445303113034288 59.8471784111725 -112.42244121   64.92878192 -1.0299728124591934 -59.01309516713123  4554.80355145 -2500.64564318 -19.38082726436527 -1110.439605720207 - -198.8196862  -417.08893865 -46.81114917  26.81438962 - -0.7949938902606772 -1.6882799688962182 - -0.4612414397313018 -0.740180578363112 - 0.04223016903570995 0.012854100972496722 - 0.8533867318636214 0.05450209880461743 - 23.946948404015984 - 48.41447966422203 0.9629731006764455 72.36142806823801 
4.55 -  -99.50111796 -243.49215202 -2.0915172072434465 -119.8351087540382  5.04386966 -2.89275719 0.029072609984347693 1.665737851533021  2811.21867625 -1612.09363051 16.2032377324907 928.3771365188431 - -1.15043974e-09 -7.00000005e+01 -7.67064634e-10  5.25144861e-09 - -199.00223884 -416.98430526 10.08773936 -5.78551447 - -236.72035462 -480.26678245 1.0333026817019362 59.203882621070825 -66.54962503  39.89248526 -1.2110360942626357 -69.38725703925635  4622.74884304 -2502.56364491 -16.671380212568405 -955.1997248380828 - -199.00223885 -416.98430495 10.08773935 -5.78551434 - -0.7944619798369141 -1.6916395875643013 - -0.46812190861605174 -0.7399863522305353 - 0.0019623379579948494 0.0005973002444644121 - 0.3048204746148488 0.0753487200037628 - 24.00652646212893 - 48.93514587494212 0.38272883282107084 72.94167233707105 
4.5600000000000005 -  -99.3114494  -243.60079293 -2.090424309516457 -119.77249032684227  32.74803009 -18.73409842 0.18863986522144113 10.808268125105258  2726.14809926 -1551.34268268 15.683189361539627 898.5805597206928 - -1.15835519e-09 -7.00000005e+01 -8.39015968e-10  5.12962472e-09 - -198.62290171 -417.20158709  65.4960605 -37.4681974 - -237.15338197 -479.99275102 1.0204157177513555 58.465513975965315 -19.91754152  14.94406718 -1.3602805911183782 -77.93833682464388  4705.61291996 -2484.56348747 -13.026971250051728 -746.3904724662264 - -198.62290172 -417.20158678  65.4960605  -37.46819728 - -0.7929777866898392 -1.7005146389775523 - -0.4765131258688777 -0.7418091352417494 - 0.08261762678582495 0.02514731391100163 - 0.03139380095366586 0.0950645742457278 - 23.88280695373544 - 49.20737090122532 0.23422331589622022 73.09017785496076 
4.57 -  -98.84933419 -243.86433913 -2.087764388287552 -119.62008806658876  59.49961333 -33.82808233 0.3422186159314612 19.607682363681203  2620.93979449 -1463.17302591 15.008041414345684 859.8974317995585 - -1.16659749e-09 -7.00000005e+01 -7.67101938e-10  5.24754284e-09 - -197.69867128 -417.72867948 118.99922725 -67.65616565 - -237.11578175 -479.96708868 1.0062332277040376 57.652917153267694 27.58908891 -9.7638841  -1.4687094198261865 -84.15085108714825  4796.37912975 -2456.09514094 -8.524116030289555 -488.3958726154009 - -197.69867129 -417.72867917 118.99922724 -67.65616552 - -0.7899561153917912 -1.7136326482539892 - -0.48570455131855644 -0.7446919777156635 - 0.27190238792967153 0.08276217761142166 - 0.04336622395524842 0.11082390915227149 - 23.582682398976544 - 49.232864074223755 0.5088546986486131 72.8155464732003 
4.58 -  -98.12527751 -244.27400611 -2.0836048026021508 -119.38176136229225  85.10588244 -47.91901294 0.48834524764702414 27.98012163544548  2497.48470381 -1351.47600323 14.196515840728704 813.4004414643723 - -1.17250920e-09 -7.00000005e+01 -7.54880602e-10  5.26240029e-09 - -196.25055791 -418.54801345 170.21176571 -95.8380273  - -236.59854455 -480.18702831 0.9912045225232398 56.79183577486159  76.00966512 -34.17472701 -1.5282869190656838 -87.56439034751531  4887.03168457 -2426.64216279 -3.2800161164124204 -187.9310802053226 - -196.25055792 -418.54801314 170.21176571 -95.83802717 - -0.7848047583146243 -1.729581538280773 - -0.4948844675166573 -0.7476745287511048 - 0.5536810912188322 0.16853052729373375 - 0.35166144581699194 0.11999730610539902 - 23.116156519338972 - 49.01437428307531 1.193870370434957 72.13053080241428 
4.59 -  -97.15160033 -244.81866561 -2.0780264863753652 -119.0621473857081 109.39817646 -60.79561302 0.6257808705878457 35.85460278470591  2358.72480235 -1221.20725231 13.274784296952628 760.5891141619253 - -1.19734977e-09 -7.00000005e+01 -5.72910608e-10  5.44682877e-09 - -194.30320354 -419.63733247  218.79635401 -121.59122786 - -235.59267245 -480.64969134 0.9758526556753431 55.91223859683029 125.30247668 -58.32023491 -1.5323760393322805 -87.79867968071272  4969.54868023 -2404.13889263 2.542830667049028 145.69346523834517 - -194.30320356 -419.63733215  218.796354   -121.59122773 - -0.7770528975598306 -1.7469825646890413 - -0.5032405376414929 -0.7499533187377619 - 0.9091809490883859 0.27673826537136237 - 0.9671784574389046 0.12064030036547187 - 22.4959021027135 - 48.554761098762015 2.273737972264125 71.05066320147552 
4.6000000000000005 -  -95.94214568 -245.48533834 -2.071121342089574 -118.6665117612034 132.24240971 -72.30017442 0.7535809618861833 43.177008637487255  2208.59574822 -1078.05043525 12.275166343765923 703.3152243188212 - -1.16659749e-09 -7.00000005e+01 -5.67467850e-10  5.59286661e-09 - -191.88429423 -420.97067797  264.48482074 -144.60035101 - -234.08997161 -481.35286885 0.9607582208476146 55.04739118706618 175.35031601 -82.29750839 -1.4761720791062665 -84.57842996784096  5037.04275439 -2393.49933021 8.74233789400844 500.89906440397203 - -191.88429425 -420.97067765  264.48482073 -144.60035088 - -0.7664599560244931 -1.7646783246830204 - -0.5100753140676572 -0.7510307322938874 - 1.3184558664844988 0.4013141606437254 - 1.899759392596113 0.11195298506348304 - 21.73669986837899 - 47.85621890173837 3.73148240478782 69.59291877011736 
4.61 -  -94.51188827 -246.25975793 -2.0629890352373663 -118.20056490086655 153.54736624 -82.33332287 0.871142502721816 49.91278876042389 2051.65002016 -927.89046175 11.233000610823158 643.6035262680427 - -1.26649979e-09 -7.00000005e+01 2.39194264e-09 9.59954605e-09 - -189.02377941 -422.51951717  307.09473404 -164.66664826 - -232.0837322  -482.29550435 0.9465392798469234 54.23270587858105  225.97720706 -106.23320303 -1.3570252935959635 -77.75182201555013  5084.79576818 -2395.60705175 15.093017789366575 864.7662194465765 - -189.02377942 -422.51951685  307.09473406 -164.66664809 - -0.7530766262363686 -1.7818961938379605 - -0.5149110152305021 -0.7508172942152742 - 1.7619118130851563 0.5362941440518149 - 3.1569916275795356 0.09461011920848177 - 20.854796273523732 - 46.91979719850315 5.549807703924989 67.77459347202688 
4.62 -  -92.87648428 -247.12695436 -2.0537334958267155 -117.67026155551926 173.26800984 -90.85304771 0.9782136825746919 56.04751547347985 1892.46374029 -776.21895648 10.182470857047592 583.4126051237853 - -1.11811005e-09 -7.00000005e+01 -1.91184313e-09  3.86540933e-09 - -185.75297141 -424.25391004  346.53602145 -181.7060982  - -229.56919478 -483.47777979 0.9338290058107358 53.50446081985279  276.97377041 -130.24112079 -1.174564427089942 -67.29758443845517  5110.90979284 -2407.02555042 21.368636634736664 1224.3326931190452 - -185.75297142 -424.25390972  346.53602143 -181.70609808 - -0.7372419334804956 -1.7983466746940953 - -0.517555447684041 -0.7496610018068001 - 2.221637651199905 0.6762263886899919 - 4.7431041638872635 0.07087864261874745 - 19.867239072080565 - 45.74531525850074 7.711846846395908 65.6125543305813 
4.63 -  -91.05181893 -248.0717989  -2.043459533506159 -117.08160687567495 191.40257452 -97.86812236 1.0748618041622846 61.58504493831613 1735.02206189 -627.63335181 9.15264162966153 524.4077367753455 - -1.15456089e-09 -7.00000005e+01 -1.08798304e-09  4.90383911e-09 - -182.10364069 -426.14359915  382.80515102 -195.73624777 - -226.54373932 -484.90077584 0.923253248807846 52.89851457843128  328.12636569 -154.38077865 -0.9305890462763755 -53.31882481274077  5116.395398   -2420.46851547 27.364594242032645 1567.8757581564646 - -182.1036407  -426.14359883  382.80515101 -195.73624764 - -0.7195208290908408 -1.8142339217963126 - -0.5181109465967071 -0.7482997021413949 - 2.6823226769898816 0.8164505927291142 - 6.658180087246691 0.044491554211999566 - 18.79125674170689 - 44.33169952517892 10.201444911177687 63.12295626688581 
4.64 -  -89.05361167 -249.07946153 -2.0322699528368977 -116.44049112880509  207.98426828 -103.42755193 1.161407718387716 66.54376055753458 1582.28590287 -485.55853068 8.164891367818196 467.8138155587805 - -1.18218679e-09 -7.00000005e+01 -5.35635536e-10  5.52503820e-09 - -178.10722614 -428.15892446  415.96853872 -206.85510713 - -223.00678818 -486.56575203 0.915410207637932 52.44914142084786  379.24422071 -178.62371944 -0.6287675487340281 -36.02572683724612  5104.69620882 -2425.82796765 32.91350468649939 1885.8049075204706 - -178.10722615 -428.15892413  415.96853872 -206.855107   - -0.7006057491028617 -1.830183940781318 - -0.5169262301105438 -0.7477569780894332 - 3.1316641199998956 0.953222014981544 - 8.897767169733383 0.020311497474422298 - 17.643737603685565 - 42.677698773387306 13.002964802189243 60.32143637707287 
4.65 -  -86.89712109 -250.13575337 -2.0202634197834772 -115.75256745825979  223.07012679 -107.60857579 1.2383445440913758 70.95191595948792 1436.06739612 -352.23565751 7.232383813107367 414.3850683097853 - -1.18696164e-09 -7.00000005e+01 -6.63931132e-10  5.33498223e-09 - -173.79424497 -430.27150816  446.14025593 -215.21715504 - -218.95946918 -488.47314645 0.9108537338230303 52.18807470179212  430.17961629 -202.83149216 -0.2742300734339895 -15.712225823330234  5080.81176607 -2411.42057959 37.890349598857625 2170.9571162897537 - -173.79424498 -430.27150783  446.14025593 -215.21715491 - -0.6812133324828118 -1.8471196765179478 - -0.5145075759052647 -0.749215939894602 - 3.560317679632883 1.0836964190617597 - 11.452805813697216 0.003863597394406342 - 16.440839876928294 - 40.78287779359573 16.100683509786265 57.223717670524024 
4.66 -  -84.59696204 -251.22735254 -2.00753313297228 -115.02317575198713  236.73028103 -110.50573972 1.3062613249461543 74.84326086058164 1297.23142458 -228.93394757 6.36152345352592 364.4884451605231 - -1.19477761e-09 -7.00000005e+01 -7.62952368e-10  5.17309218e-09 - -169.19392685 -432.45470654  473.46056458 -221.01148305 - -214.40412441 -490.62141708 0.9100807856686344 52.1437880347628  480.83826254 -226.74581407 0.1268371179582672 7.267231544611691  5050.25187605 -2365.13396694 42.20733212232392 2418.301995116108 - -169.19392686 -432.45470621  473.46056458 -221.01148291 - -0.6620019287298038 -1.8661203508931106 - -0.5114129336207565 -0.753903146184301 - 3.961556900244605 1.2058263933179998 - 14.309688509299246 0.0008265220327207633 - 15.197734398248826 - 38.64876845821783 19.47789832489457 53.84650285646666 
4.67 -  -82.16701525 -252.34193402 -1.994166158888167 -114.25730455210672  249.04060125 -112.22280296 1.3657889680571074 78.25394357520027 1166.15292121 -116.28771217 5.554839938674966 318.26888435678455 - -1.20105881e-09 -7.00000005e+01 -7.19410309e-10  5.25717780e-09 - -164.33403324 -434.68386953  498.08120519 -224.44560967 - -209.34376778 -493.00583773 0.9135225419792606 52.340986145474204  531.1792452  -249.98888306 0.567505536131267 32.51567207063064  5018.02284919 -2275.29574722 45.80128396039253 2624.220267210724 - -164.33403325 -434.6838692   498.08120518 -224.44560953 - -0.6435220251113752 -1.8882943318465548 - -0.5081492664653436 -0.7630005988713087 - 4.33084820047408 1.3182319974390644 - 17.45025202946704 0.016546338685817893 - 13.928456834592737 - 36.280065781801625 23.115878566066 50.20852261639436 
4.68 -  -79.62038476 -253.46823602 -1.9802431487175676 -113.45957483121364  260.08074562 -112.86819744 1.4175791512285998 81.22130249113624 1043.32188657  -14.65357635 4.814578831054757 275.85504715246697 - -1.20267885e-09 -7.00000005e+01 -6.45854925e-10  5.47217383e-09 - -159.24077223 -436.93647358  520.16149409 -225.73639873 - -203.78159166 -495.61733572 0.9215379481512938 52.80023509021481  581.20548798 -272.0709171  1.0402709045670664 59.60313238194934  4987.75410545 -2131.26287154 48.61738129256914 2785.5707590424945 - -159.24077224 -436.93647325  520.16149409 -225.7363986  - -0.6261980359232779 -1.9146779872030648 - -0.5050841070611285 -0.7775860645663214 - 4.665523650699318 1.4201011618187727 - 20.851564289807573 0.05559741611619277 - 12.645832018939359 - 33.685782646177245 26.992786518441857 46.331614665116604 
4.69 -  -76.96934349 -254.59609818 -1.9658380831204005 -112.63422536888687  269.93855363 -112.55380537 1.462319935163061 83.78476058268758 929.99124169  75.59404934 4.1463583349412625 237.56883294102573 - -1.20631682e-09 -7.00000005e+01 -6.23685992e-10  5.59022340e-09 - -153.93868965 -439.19219793  539.87711024 -225.10761466 - -197.72060986 -498.44143118 0.934408093645659 53.53764010876126  630.94628266 -292.4027169  1.537052328377197 88.06661130676969  4960.98212326 -1923.86817005 50.59244399970532 2898.7335164350807 - -153.93868966 -439.1921976   539.87711024 -225.10761453 - -0.6103309976261736 -1.9461561655089272 - -0.5023730466450114 -0.7985878552311197 - 4.964672006512982 1.5111565201121873 - 24.485460932624274 0.12137772994608782 - 11.36143051041961 - 30.880303485042305 31.082667189195533 42.241733995461914 
4.7 -  -74.22520288 -255.7165005  -1.9510176833145394 -111.78507900931453  278.72075594 -111.39615841 1.500786176243099 85.9887138503065 828.77822026 153.8804164  3.5623997089180564 204.11046825963763 - -1.21056587e-09 -7.00000005e+01 -5.44446266e-10  5.89726312e-09 - -148.45040841 -441.43300261  557.441515   -222.79232079 - -191.16350894 -501.45732451 0.9523297705861286 54.56447655924709  680.43331294 -310.31285956 2.049032681645175 117.40092474264175  4936.55844601 -1645.93910936 51.64022569880572 2958.7669856445805 - -148.45040843 -441.43300228  557.44151499 -222.79232067 - -0.5961084332925514 -1.9833884725614785 - -0.4998997869460079 -0.826732296292217 - 5.229298129542182 1.5917039340556411 - 28.317879513746313 0.21570463406577225 - 10.085524211311395 - 27.884290763049307 35.35458621140991 37.9698149743607 
4.71 -  -71.39804729 -256.82162119 -1.9358401690319706 -110.91547149742381  286.56910244 -109.51877115 1.5339182977545924 87.8870445792297 744.13022083 219.38984822 3.08389024565598 176.69389555765028 - -1.23010580e-09 -7.00000005e+01 -7.73695774e-10  5.11337817e-09 - -142.79609719 -443.64324404  573.13820813 -219.03754632 - -184.11276719 -504.63718599 0.9754067591585738 55.88669060831983  729.6712498  -325.07142074 2.5663702949945266 147.04218657093043  4910.15524402 -1293.12216622 51.640744725889675 2958.796723705944 - -142.7960972 -443.6432437  573.13820813 -219.03754619 - -0.5836083618223148 -2.026721079433691 - -0.49722607099734256 -0.8624602465706275 - 5.462736052919312 1.6627582231363127 - 32.30811901334619 0.3383766170331067 - 8.82702052095101 - 24.725390759596905 39.771989906434925 33.552411280547915 
